run_id,compiler_id,contract,contract_name,profile,success,runtime_size_bytes,runtime_hash,bytecode_path,compile_ms,error
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,default,true,34463,0xac33693cef2912e9da40a32c0a4ee736186f9d91696661960b8fc0d5ef30f530,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/default/runtime.hex,371,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized,true,18993,0x01d2efa93956f6c2f24550f74aabbb40c553ac8449b88a718ae1d181bc361fbb,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized/runtime.hex,574,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-high-runs,true,26934,0x24592c1b2e5b72d30e16e06f524bc2b6d47a145f30e91a01db5e7b096cabb273,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-high-runs/runtime.hex,615,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-low-runs,true,19230,0x8077e23578a8f0dece49a2bbade5460b0721ee0fde700c82f03bfe9d44f091cd,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-low-runs/runtime.hex,585,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir,true,16559,0x3a7bf839643fcd7fdc4e08e2179b91a0d3095bcd947c5acec01b56d63237cd0a,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir/runtime.hex,1797,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-high-runs,true,19772,0x76fe613b90e5d7274588d393987a19a09cce1309dbfb83ed1d1250c2cfcea8bd,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-high-runs/runtime.hex,1776,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-low-runs,true,16468,0x782f52948fa05487e69c84c4249b7483a0df17696cc40ef2ea8624417b1d0e5d,runs/solc-0.8.36-moh-eulith/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-low-runs/runtime.hex,1658,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,default,true,5424,0xd66f2e6495c3ebd8ee498ba6d3c6a1317d14453e1b65c8becd84bc63607a263f,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/default/runtime.hex,34,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized,true,2746,0xe38608c723afaff30092293e4de203cfd3f8346a28e7067c314a47b5fa8b0f04,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized/runtime.hex,71,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-high-runs,true,3574,0x03efaae17dc182a9ed664296829cfdceed4507a43e6bdc80e343796586958c5a,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-high-runs/runtime.hex,71,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-low-runs,true,2692,0xf5b677bb7460d597c6d44eaa68fcf399c06a3326a3f553e96481728b77536cff,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-low-runs/runtime.hex,71,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir,true,2547,0x3e0574b49bc14b39e3a0befd7b7f33f9015e1cd319efeddfe9d49968aff5816b,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir/runtime.hex,223,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir-high-runs,true,2915,0x8fb75d2b9e1771bc85560d0582a09f068901c77c52c2cb5a60bd4b0b3a31f3ac,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir-high-runs/runtime.hex,221,
solc-0.8.36-moh-eulith,solc-0.8.36-moh-eulith,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir-low-runs,true,2488,0xc98fba00e7640c3d0da0594d3d32ab01cef4b117b76323c55abc05e112b3472d,runs/solc-0.8.36-moh-eulith/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir-low-runs/runtime.hex,222,
