run_id,compiler_id,contract,profile,tx_id,success,gas_used,baseline_gas_used,gas_delta,gas_pct,status_match,logs_match,revert_data_match,storage_match,duration_ms,error
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-modify-liquidity,true,130909,,,,true,true,true,true,24,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-usdc-weth-swap,true,270526,,,,true,true,true,true,33,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-modify-liquidity,true,124065,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-usdc-weth-swap,true,253435,,,,true,true,true,true,32,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-modify-liquidity,true,123103,,,,true,true,true,true,24,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-usdc-weth-swap,true,250434,,,,true,true,true,true,36,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-modify-liquidity,true,126117,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-usdc-weth-swap,true,257797,,,,true,true,true,true,34,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-modify-liquidity,true,123093,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-usdc-weth-swap,true,250476,,,,true,true,true,true,32,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-modify-liquidity,true,122462,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-usdc-weth-swap,true,248984,,,,true,true,true,true,32,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-modify-liquidity,true,123240,,,,true,true,true,true,19,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-usdc-weth-swap,true,251171,,,,true,true,true,true,31,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-owner,true,48899,,,,true,true,true,true,6,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-record,true,266799,,,,true,true,true,true,26,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-owner,true,47317,,,,true,true,true,true,5,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-record,true,263999,,,,true,true,true,true,25,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-high-runs,ens-set-subnode-owner,true,47252,,,,true,true,true,true,5,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-high-runs,ens-set-subnode-record,true,263802,,,,true,true,true,true,24,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-low-runs,ens-set-subnode-owner,true,47377,,,,true,true,true,true,5,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-low-runs,ens-set-subnode-record,true,264353,,,,true,true,true,true,24,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir,ens-set-subnode-owner,true,47039,,,,true,true,true,true,5,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir,ens-set-subnode-record,true,263560,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-high-runs,ens-set-subnode-owner,true,46930,,,,true,true,true,true,5,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-high-runs,ens-set-subnode-record,true,263338,,,,true,true,true,true,22,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-low-runs,ens-set-subnode-owner,true,47122,,,,true,true,true,true,4,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-low-runs,ens-set-subnode-record,true,263788,,,,true,true,true,true,21,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,default,usdc-approve,true,34318,,,,true,true,true,true,13,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,default,usdc-transfer,true,42419,,,,true,true,true,true,14,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized,usdc-approve,true,33762,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized,usdc-transfer,true,40823,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-high-runs,usdc-approve,true,33731,,,,true,true,true,true,12,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-high-runs,usdc-transfer,true,40418,,,,true,true,true,true,13,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-low-runs,usdc-approve,true,33693,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-low-runs,usdc-transfer,true,41510,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir,usdc-approve,true,33591,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir,usdc-transfer,true,41111,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir-high-runs,usdc-approve,true,33591,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir-high-runs,usdc-transfer,true,41102,,,,true,true,true,true,11,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir-low-runs,usdc-approve,true,33622,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir-low-runs,usdc-transfer,true,41302,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,default,poap-safe-transfer-from,true,133820,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,default,poap-transfer-from,true,113870,,,,true,true,true,true,10,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized,poap-safe-transfer-from,true,131677,,,,true,true,true,true,8,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized,poap-transfer-from,true,112474,,,,true,true,true,true,8,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized-high-runs,poap-safe-transfer-from,true,131339,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized-high-runs,poap-transfer-from,true,112268,,,,true,true,true,true,9,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized-low-runs,poap-safe-transfer-from,true,132256,,,,true,true,true,true,8,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,optimized-low-runs,poap-transfer-from,true,112633,,,,true,true,true,true,8,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,via-ir,poap-safe-transfer-from,true,132085,,,,true,true,true,true,8,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,via-ir,poap-transfer-from,true,112502,,,,true,true,true,true,8,
