run_id,compiler_id,contract,contract_name,profile,success,runtime_size_bytes,runtime_hash,bytecode_path,compile_ms,error
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,default,true,34463,0xac33693cef2912e9da40a32c0a4ee736186f9d91696661960b8fc0d5ef30f530,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/default/runtime.hex,1943,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized,true,19621,0x465ba71e334fdcd749be2534d2c7f2f10cae38ee545321202d4b694e9575f1d8,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized/runtime.hex,3721,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-high-runs,true,26934,0x24592c1b2e5b72d30e16e06f524bc2b6d47a145f30e91a01db5e7b096cabb273,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-high-runs/runtime.hex,4025,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-low-runs,true,19894,0x4ef8aa79f1104bce18a465a477884b6d9b1c3773444cc1d641e19e03d5b3d046,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-low-runs/runtime.hex,3703,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir,true,17071,0x0670eac62a53aaa556b911ff5728bd8c6423347a609d753a09558dabcaf47c27,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir/runtime.hex,12828,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-high-runs,true,20642,0xe615d650e5430f310b45728ffa98ae91a50bbbf1ea09e72909972f1da4ca6005,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-high-runs/runtime.hex,12763,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-low-runs,true,17013,0x10e2a5d537fc7f41f598cb9e78c5fdc5bf20c4b69a91bba114b2a1109501dc04,runs/solc-0.8.36-doubleshift20/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-low-runs/runtime.hex,12857,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,default,true,5424,0xd66f2e6495c3ebd8ee498ba6d3c6a1317d14453e1b65c8becd84bc63607a263f,runs/solc-0.8.36-doubleshift20/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/default/runtime.hex,202,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized,true,2884,0xbd09a2508160be97bd1b396d5b5b18858f90911bd1127f2ac11418fd7ff97790,runs/solc-0.8.36-doubleshift20/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized/runtime.hex,583,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-high-runs,true,3574,0x03efaae17dc182a9ed664296829cfdceed4507a43e6bdc80e343796586958c5a,runs/solc-0.8.36-doubleshift20/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-high-runs/runtime.hex,577,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-low-runs,true,2800,0xd15b995329b91753a15d7b06a0e6331804711d38ce0c5430d5d20ff37dad6147,runs/solc-0.8.36-doubleshift20/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-low-runs/runtime.hex,579,
solc-0.8.36-doubleshift20,solc-0.8.36-doubleshift20,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir,true,2713,0x1470049989f98c140a23c233b2e6c48d555f7f189b2b8054022214ba3162466e,runs/solc-0.8.36-doubleshift20/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir/runtime.hex,2219,
