run_id,compiler_id,contract,contract_name,profile,success,runtime_size_bytes,runtime_hash,bytecode_path,compile_ms,error
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,default,true,29406,0xbd507a478ede1060d03bb2daf98730708ae5ffb93b9913d383ec5c5141421b0a,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/default/runtime.hex,382,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized,true,19608,0x34ee9f7a193164c8c030ef9fee254c68b60eea162dc8d3cd2cef8df39509a7c1,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized/runtime.hex,592,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-high-runs,true,26631,0xeb3ef467bcac1d7fce0ce7e7ee2b3a87a207c4d9cda08a6f5a72f7bb6ffe250e,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-high-runs/runtime.hex,623,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-low-runs,true,19879,0x2d99c367905574457a0387fcb74d87dd6f7faf28fc038daae0b689ec13327286,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-low-runs/runtime.hex,579,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir,true,17754,0xcf54249ec76a1f542ec0618372c8c3dc2e6a8550cdd17657916e34144d93436b,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir/runtime.hex,1885,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-high-runs,true,24365,0x536c202282b46f8d3e1340fb00838f5082270b608632a0b38ed3b77ce2637395,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-high-runs/runtime.hex,1768,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-low-runs,true,17789,0x9526e083cf9aec88e04257d99e73f0f69d821d00f1823cb3abd8cadbb72ba391,runs/solc-0.8.36-fakeopcode/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-low-runs/runtime.hex,1731,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,default,true,4620,0x7e85e72477d576c642c54fa972cd421a9a4eafcf14888727edeff3634551bb02,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/default/runtime.hex,34,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized,true,2884,0x2371b4270926b3a1991aaa0d0b741cabf3e82bbcc7b9bedd7ebf1a672a9c1844,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized/runtime.hex,72,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-high-runs,true,3574,0x1e898ee76b32e740b65e8d440f53883d6a4dd1f6a9860f89a3a42b2d9aa42f50,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-high-runs/runtime.hex,71,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-low-runs,true,2822,0x2c3384b5cc97b6d9a3172b9cf02d216f0e6cbe733d909650db72f23100fdcc52,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-low-runs/runtime.hex,73,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir,true,2726,0x54eef5607f460ee44eb1c02e40ddbe82757ebe27fb126f55fe885b89d85449d5,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir/runtime.hex,222,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir-high-runs,true,3356,0xd48bb45be06c9cc18ad3b588144a1219fe1c76ef56bef8c926e77630af954d3c,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir-high-runs/runtime.hex,234,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir-low-runs,true,2627,0x6df5a06494d24646e4d472819a614ffd35c03871a427d3b3edcb68c09d6c0bf0,runs/solc-0.8.36-fakeopcode/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir-low-runs/runtime.hex,226,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,default,true,27869,0x1e9d3ad29b8eed56ca3ada7fd29d85df5d84bc35836b3f2a57f07dc6541c76bf,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/default/runtime.hex,309,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,optimized,true,15396,0x68dfd75fe04fbb7115a606d7dbfbd0810be9cf6a0ede5a2dedd2e4af8a2adcf7,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/optimized/runtime.hex,938,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,optimized-high-runs,true,24617,0xa90f344fc9f9162d032d55fc290a29bab3d3c479a73f033d0261107d7b55b036,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/optimized-high-runs/runtime.hex,964,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,optimized-low-runs,true,15121,0xacdc23897d50b5662851b8495a4a2c6c9284d3d82b355259dba101964eb6d279,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/optimized-low-runs/runtime.hex,944,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,via-ir,true,15277,0xa0421df02a0166cb9d8cc71ff16726d7385c4ff4598ceda6b83e49cbc33c6ec9,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/via-ir/runtime.hex,3309,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,via-ir-high-runs,true,17790,0x623d5ea860a54aec89b7b03872811f76e72ef5e61f44703e25a2ca6688cf9fd0,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/via-ir-high-runs/runtime.hex,3314,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,FiatTokenV2_2,via-ir-low-runs,true,14868,0x2d8e2602eb479ad1bd42745036fd3b6c07d9f71f87d590a47bed3f6e98545d0f,runs/solc-0.8.36-fakeopcode/artifacts/0x43506849d7c04f9138d1a2050bbf3a0c054402dd/via-ir-low-runs/runtime.hex,3312,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,Poap,default,true,16654,0x299d4a47a2f1510bf16ca8c39b5d70e1bf2a3c2365ffc4c3b1d5819c0c0c65a0,runs/solc-0.8.36-fakeopcode/artifacts/0x4e90495f66fb04a5fba401967abd607e2ea0ab46/default/runtime.hex,127,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,Poap,optimized,true,10590,0xcc5ec5b0ce62c440c821c9f5a514497d8b9d726cbe3a59bdbeaff6f5a0eaa300,runs/solc-0.8.36-fakeopcode/artifacts/0x4e90495f66fb04a5fba401967abd607e2ea0ab46/optimized/runtime.hex,295,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,Poap,optimized-high-runs,true,15477,0xd41ce9aa402412132174ba7aacc84cd2f1d1ac16962404f2f219269599d487ae,runs/solc-0.8.36-fakeopcode/artifacts/0x4e90495f66fb04a5fba401967abd607e2ea0ab46/optimized-high-runs/runtime.hex,308,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x4e90495f66fb04a5fba401967abd607e2ea0ab46,Poap,optimized-low-runs,true,10448,0x89c3c9af5112382b026dc66748e59625cea9ee5bf9f7048b9e55b355a5920c76,runs/solc-0.8.36-fakeopcode/artifacts/0x4e90495f66fb04a5fba401967abd607e2ea0ab46/optimized-low-runs/runtime.hex,296,
