run_id,compiler_id,contract,profile,tx_id,success,gas_used,baseline_gas_used,gas_delta,gas_pct,status_match,logs_match,revert_data_match,storage_match,duration_ms,error
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-modify-liquidity,true,131149,,,,true,true,true,true,25,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-usdc-weth-swap,true,271636,,,,true,true,true,true,32,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-modify-liquidity,true,124065,,,,true,true,true,true,19,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-usdc-weth-swap,true,253435,,,,true,true,true,true,29,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-modify-liquidity,true,123103,,,,true,true,true,true,22,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-usdc-weth-swap,true,250434,,,,true,true,true,true,32,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-modify-liquidity,true,126117,,,,true,true,true,true,19,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-usdc-weth-swap,true,257785,,,,true,true,true,true,31,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-modify-liquidity,true,123122,,,,true,true,true,true,19,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-usdc-weth-swap,true,251695,,,,true,true,true,true,30,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-modify-liquidity,true,122653,,,,true,true,true,true,21,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-usdc-weth-swap,true,256679,,,,true,true,true,true,33,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-modify-liquidity,true,123419,,,,true,true,true,true,20,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-usdc-weth-swap,true,252783,,,,true,true,true,true,29,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-owner,false,48855,,,,false,false,true,false,5,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-record,true,266961,,,,true,true,true,true,23,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-owner,true,47317,,,,true,true,true,true,5,
solc-0.8.36-fakeopcode,solc-0.8.36-fakeopcode,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-record,true,263999,,,,true,true,true,true,23,
