run_id,compiler_id,contract,profile,tx_id,success,gas_used,baseline_gas_used,gas_delta,gas_pct,status_match,logs_match,revert_data_match,storage_match,duration_ms,error
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-modify-liquidity,true,130999,,,,true,true,true,true,19,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-usdc-weth-swap,true,270850,,,,true,true,true,true,28,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-modify-liquidity,true,124458,,,,true,true,true,true,16,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-usdc-weth-swap,true,254850,,,,true,true,true,true,25,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-modify-liquidity,true,123848,,,,true,true,true,true,18,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-usdc-weth-swap,true,253359,,,,true,true,true,true,26,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-modify-liquidity,true,126226,,,,true,true,true,true,17,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-usdc-weth-swap,true,258102,,,,true,true,true,true,26,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-modify-liquidity,true,123278,,,,true,true,true,true,16,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-usdc-weth-swap,true,251280,,,,true,true,true,true,26,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-modify-liquidity,true,122626,,,,true,true,true,true,17,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-usdc-weth-swap,true,249684,,,,true,true,true,true,25,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-modify-liquidity,true,123419,,,,true,true,true,true,17,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-usdc-weth-swap,true,251894,,,,true,true,true,true,25,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-owner,true,48899,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-record,true,151120,,,,true,true,true,true,20,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-owner,true,47453,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-record,true,149053,,,,true,true,true,true,20,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-high-runs,ens-set-subnode-owner,true,47499,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-high-runs,ens-set-subnode-record,true,149073,,,,true,true,true,true,19,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-low-runs,ens-set-subnode-owner,true,47407,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized-low-runs,ens-set-subnode-record,true,149163,,,,true,true,true,true,19,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir,ens-set-subnode-owner,true,47105,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir,ens-set-subnode-record,true,148667,,,,true,true,true,true,19,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-high-runs,ens-set-subnode-owner,true,47063,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-high-runs,ens-set-subnode-record,true,148571,,,,true,true,true,true,19,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-low-runs,ens-set-subnode-owner,true,47111,,,,true,true,true,true,4,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,via-ir-low-runs,ens-set-subnode-record,true,148718,,,,true,true,true,true,18,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,default,usdc-approve,true,34318,,,,true,true,true,true,10,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,default,usdc-transfer,true,42419,,,,true,true,true,true,10,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized,usdc-approve,true,33772,,,,true,true,true,true,8,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized,usdc-transfer,true,40910,,,,true,true,true,true,8,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-high-runs,usdc-approve,true,33789,,,,true,true,true,true,10,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-high-runs,usdc-transfer,true,40880,,,,true,true,true,true,10,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-low-runs,usdc-approve,true,33703,,,,true,true,true,true,8,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,optimized-low-runs,usdc-transfer,true,41597,,,,true,true,true,true,8,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir,usdc-approve,true,33635,,,,true,true,true,true,8,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x43506849d7c04f9138d1a2050bbf3a0c054402dd,via-ir,usdc-transfer,true,41206,,,,true,true,true,true,8,
