run_id,compiler_id,contract,contract_name,profile,success,runtime_size_bytes,runtime_hash,bytecode_path,compile_ms,error
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,default,true,28044,0x866218d0bbdac1b73dca2739d75b084799cbf006fa33b22ddf0de70cbc55ae60,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/default/runtime.hex,373,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized,true,20837,0x15176c3b3f119228182cc3efd5a1ce7305f0a15a5e9ebfad0b9c33cfe1cd6624,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized/runtime.hex,533,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-high-runs,true,24425,0x8276105f5a64dabe7ebea9f11dbcad41d63b8eef175e9dd8ca84dd7f4697210d,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-high-runs/runtime.hex,538,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-low-runs,true,20558,0xe273c6f7f0668ec5e8fefa2b0e005734686885b78f51197550de5d2beb016f20,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-low-runs/runtime.hex,542,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir,true,17516,0xac82f5bd2dae5bf7d168038f22b044bedb1bc049c9c625df5a66eec5b020d50f,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir/runtime.hex,1728,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-high-runs,true,20494,0x99873a8e75edd17ea5f377727faa79b86b5946e2c894a643f85ecf4175a28d16,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-high-runs/runtime.hex,1681,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-low-runs,true,17464,0xe90a1a83ddc3649b39d12615bef508b47dbac4c46942dc5ff94d8a7e5f924708,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-low-runs/runtime.hex,1729,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,default,true,4207,0x478671134dd5c99f919ac4218e1e312fff838426840fb206a93e36711f26f018,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/default/runtime.hex,32,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized,true,2941,0x0309a46322cafc2b1567685f1d72e02cc3ab34965410d93b4d5d7844ebef60c1,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized/runtime.hex,71,
solc-0.8.36-maskbitsopcode-02,solc-0.8.36-maskbitsopcode-02,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-high-runs,true,3112,0xfd9b99db43051b8f0a82cd0c9c2f2c69ea865d8caf1ca10607e980e02bbb3ad2,runs/solc-0.8.36-maskbitsopcode-02/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-high-runs/runtime.hex,70,
