run_id,compiler_id,contract,profile,tx_id,success,gas_used,baseline_gas_used,gas_delta,gas_pct,status_match,logs_match,revert_data_match,storage_match,duration_ms,error
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-modify-liquidity,true,130909,,,,true,true,true,true,26,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,default,uniswapv4-usdc-weth-swap,true,270526,,,,true,true,true,true,33,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-modify-liquidity,true,123794,,,,true,true,true,true,19,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized,uniswapv4-usdc-weth-swap,true,252475,,,,true,true,true,true,29,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-modify-liquidity,true,123103,,,,true,true,true,true,22,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-high-runs,uniswapv4-usdc-weth-swap,true,250434,,,,true,true,true,true,33,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-modify-liquidity,true,125804,,,,true,true,true,true,23,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,optimized-low-runs,uniswapv4-usdc-weth-swap,true,256483,,,,true,true,true,true,31,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-modify-liquidity,true,122891,,,,true,true,true,true,20,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir,uniswapv4-usdc-weth-swap,true,249514,,,,true,true,true,true,31,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-modify-liquidity,true,122462,,,,true,true,true,true,20,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-high-runs,uniswapv4-usdc-weth-swap,true,248984,,,,true,true,true,true,34,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-modify-liquidity,true,122891,,,,true,true,true,true,19,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x000000000004444c5dc75cb358380d2e3de08a90,via-ir-low-runs,uniswapv4-usdc-weth-swap,true,249900,,,,true,true,true,true,28,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-owner,true,48899,,,,true,true,true,true,6,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,default,ens-set-subnode-record,true,266799,,,,true,true,true,true,26,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-owner,true,47273,,,,true,true,true,true,5,
solc-0.8.36-memorymasking-07,solc-0.8.36-memorymasking-07,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,optimized,ens-set-subnode-record,true,263903,,,,true,true,true,true,25,
