run_id,compiler_id,contract,contract_name,profile,success,runtime_size_bytes,runtime_hash,bytecode_path,compile_ms,error
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,default,true,34463,0xac33693cef2912e9da40a32c0a4ee736186f9d91696661960b8fc0d5ef30f530,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/default/runtime.hex,354,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized,true,19713,0x46ee9b0407060f4ba1bf387bdaf8a6ea6d5e388fd87d2daa9b022129d3b9dda2,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized/runtime.hex,548,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-high-runs,true,26934,0x24592c1b2e5b72d30e16e06f524bc2b6d47a145f30e91a01db5e7b096cabb273,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-high-runs/runtime.hex,588,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,optimized-low-runs,true,20021,0x19e66838e235cda8b8974dd8430270021d9867a282eded09151ba15fb7ed9a46,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/optimized-low-runs/runtime.hex,535,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir,true,17098,0xe8657936b5615f29ff6dfb39f5c3de99122a437aa7cffaf16587acc34a67207c,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir/runtime.hex,1682,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-high-runs,true,20642,0xe615d650e5430f310b45728ffa98ae91a50bbbf1ea09e72909972f1da4ca6005,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-high-runs/runtime.hex,1636,
solc-0.8.35,solc-0.8.35,0x000000000004444c5dc75cb358380d2e3de08a90,PoolManager,via-ir-low-runs,true,17013,0x10e2a5d537fc7f41f598cb9e78c5fdc5bf20c4b69a91bba114b2a1109501dc04,runs/solc-0.8.35/artifacts/0x000000000004444c5dc75cb358380d2e3de08a90/via-ir-low-runs/runtime.hex,1594,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,default,true,5424,0xd66f2e6495c3ebd8ee498ba6d3c6a1317d14453e1b65c8becd84bc63607a263f,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/default/runtime.hex,32,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized,true,2884,0xbd09a2508160be97bd1b396d5b5b18858f90911bd1127f2ac11418fd7ff97790,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized/runtime.hex,66,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-high-runs,true,3574,0x03efaae17dc182a9ed664296829cfdceed4507a43e6bdc80e343796586958c5a,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-high-runs/runtime.hex,67,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,optimized-low-runs,true,2800,0xd15b995329b91753a15d7b06a0e6331804711d38ce0c5430d5d20ff37dad6147,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/optimized-low-runs/runtime.hex,67,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir,true,2713,0x1470049989f98c140a23c233b2e6c48d555f7f189b2b8054022214ba3162466e,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir/runtime.hex,208,
solc-0.8.35,solc-0.8.35,0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,ENSRegistryWithFallback,via-ir-high-runs,true,3507,0x9b371b75079ca98543270e96fccf3f41773cab97dfe89459fff33fb3af3e1198,runs/solc-0.8.35/artifacts/0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e/via-ir-high-runs/runtime.hex,205,
