run_id,compiler_id,contract,profile,tx_id,success,gas_used,baseline_gas_used,gas_delta,gas_pct,status_match,logs_match,revert_data_match,storage_match,duration_ms,error
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,default,etherfi-requestWithdraw,true,172675,172675,0,0.0,true,true,true,true,26,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,optimized,etherfi-requestWithdraw,true,167881,167881,0,0.0,true,true,true,true,22,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,optimized-high-runs,etherfi-requestWithdraw,true,167540,167540,0,0.0,true,true,true,true,23,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,optimized-low-runs,etherfi-requestWithdraw,true,168852,168852,0,0.0,true,true,true,true,22,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,via-ir,etherfi-requestWithdraw,true,168284,168284,0,0.0,true,true,true,true,20,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,via-ir-high-runs,etherfi-requestWithdraw,true,168029,168029,0,0.0,true,true,true,true,21,
solc-0.8.35,solc-0.8.35,0x83bc649fcdb2c8da146b2154a559ddedf937ef12,via-ir-low-runs,etherfi-requestWithdraw,true,168343,168343,0,0.0,true,true,true,true,21,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,default,uniswapv3-swap,true,659638,659638,0,0.0,true,true,true,true,68,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,optimized,uniswapv3-swap,true,646891,646891,0,0.0,true,true,true,true,64,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,optimized-high-runs,uniswapv3-swap,true,645537,645537,0,0.0,true,true,true,true,70,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,optimized-low-runs,uniswapv3-swap,true,647024,647024,0,0.0,true,true,true,true,68,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,via-ir,uniswapv3-swap,true,643218,643218,0,0.0,true,true,true,true,64,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,via-ir-high-runs,uniswapv3-swap,true,642712,642712,0,0.0,true,true,true,true,66,
solc-0.8.35,solc-0.8.35,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,via-ir-low-runs,uniswapv3-swap,true,643470,643470,0,0.0,true,true,true,true,64,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,default,weth-deposit,true,45326,45326,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,default,weth-transfer,true,35500,35500,0,0.0,true,true,true,true,2,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized,weth-deposit,true,44976,44976,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized,weth-transfer,true,34687,34687,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized-high-runs,weth-deposit,true,44932,44932,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized-high-runs,weth-transfer,true,34559,34559,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized-low-runs,weth-deposit,true,45064,45064,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,optimized-low-runs,weth-transfer,true,34775,34775,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,via-ir,weth-deposit,true,45009,45009,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,via-ir,weth-transfer,true,34407,34407,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,via-ir-high-runs,weth-deposit,true,45009,45009,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,via-ir-high-runs,weth-transfer,true,34371,34371,0,0.0,true,true,true,true,1,
solc-0.8.35,solc-0.8.35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,via-ir-low-runs,weth-deposit,true,45009,45009,0,0.0,true,true,true,true,1,
